,total_freight,category_demand_mean,category_demand_std,demand,unique_orders,category_demand_median,demand_momentum_3m,unique_products,demand_std_3,seller_concentration,demand_vs_category_avg,category_demand_max,unique_sellers,sales_momentum_3m,demand_std_6,price_min,demand_lag_1,price_std_3,price_growth_1m,demand_acceleration,sales_growth_1m,demand_std_12,items_per_order,price_max,sales_lag_1,demand_lag_3,avg_freight,demand_lag_2,unique_customers,demand_trend_3m,price_std_6,demand_volatility_6m,price_to_freight_ratio,product_diversity_index,total_sales,price_std_12,demand_growth_3m,month_cos,price_vs_category_avg,month_num,price_lag_3,price_volatility_6m,demand_min_3,ma_2,demand_momentum_12m,demand_growth_1m,ma_6,ma_12,price_lag_2,sales_lag_3,avg_items_per_product,price_lag_1,ema_0.3,category_avg_price_std,price_std,sales_lag_6,price_lag_6,avg_price,demand_max_3,sales_ma_6,sales_lag_2,demand_lag_6,ema_0.7,sales_ma_3,demand_min_6,sales_ma_12,sales_ma_2,price_ma_12,sales_per_order,ema_0.5,freight_to_sales_ratio,ma_3,demand_max_6,price_ma_6,price_ma_2,demand_min_12,month_sin,sales_lag_12,price_ma_3,conversion_rate,price_lag_12,demand_lag_12,is_october,avg_order_value,demand_growth_12m,seasonal_difference_12m,quarter_cos,category_avg_price_mean,profit_margin_estimate,customer_loyalty_index,seasonal_ratio_12m,demand_max_12,is_end_quarter,quarter,year,is_november,is_may,quarter_sin,is_august,demand_next_month
price_max,0.4365581919584305,0.4163740354682088,0.4342278112528994,0.4107235615916899,0.4221732292995165,0.4064569919138261,0.12298190875128089,0.409943508471493,0.3242952223645206,0.2936677747792043,0.13114617146587376,0.42837847129978107,0.4600382236524659,0.2592156896520564,0.38667163513346586,0.12576703807516915,0.40190356891954543,0.14411279788972922,0.04492157116161239,0.018691370231064073,0.030305374464029585,0.41412885723505716,0.2078908972894766,1.0,0.48878572136647436,0.3904820559641965,0.2454818337365275,0.39389244820738734,0.4221732292995166,0.12298190875128102,0.16542854431645954,-0.016612796309890116,0.0481968273787234,0.01883686617437411,0.5356373074471864,0.22413193139482937,0.025994905665708546,-0.0536475761588571,0.3173074405063204,-0.0356290756679434,0.2886296302133005,-0.04942756893381967,0.39717049644289454,0.4040659026596733,0.2953088085094405,-0.007348907092010195,0.4057590314084526,0.4049405742043176,0.2642540597716819,0.4463563682058447,0.2582436847862105,0.2989190970333687,0.40880650094754584,0.23834023480439268,0.7671318218712725,0.4270105573508096,0.23747074218143338,0.4665853750064699,0.40316959188639656,0.4858445660429663,0.4711319829974699,0.3639721225926063,0.4055932495626589,0.48373069318718825,0.37405553993743373,0.498946250780503,0.4891703842151563,0.32756873067146375,0.5362347349280063,0.40746720959710964,-0.3246346981021851,0.4054099951024065,0.40623723820885455,0.31401058354477107,0.30537600794521785,0.3127853004292115,0.06711966966709952,0.3305110065138722,0.31354881369191606,0.3975230828188954,0.19228467146061015,0.29466864242517254,-0.051152793077271774,0.5362347349280063,0.06511996091126922,0.2953088085094405,-0.06404914882318431,0.36446569679135093,0.32463469812380813,0.3975230828188954,0.06940104694833273,0.40466481019399975,-0.024003670814636398,-0.03345903539078411,0.14251236574568094,0.013679715009297664,0.060075659598196635,0.014751633674035048,-0.047172925735767576,0.41262357319463067
sales_lag_1,0.8828022805417636,0.7429168491016627,0.7451232756926814,0.8850139177768502,0.8989040348480317,0.7414707333637037,0.2700541327354543,0.8645856647477511,0.7253042255011006,0.5684852337212891,0.2467976186812698,0.734666223379475,0.812118047189923,0.2814021372168696,0.8045053119640821,-0.07442834476211999,0.9328088535617508,-0.04399783290267848,-0.07803142862645208,-0.03771772603650626,-0.07470245851878236,0.8796495973473909,0.23891063909760826,0.48878572136647436,1.0,0.8590473335808398,-0.0242649673121973,0.8778954225303692,0.8989040348480315,0.27005413273545437,-0.04583184553753835,-0.002619076797188709,-0.010024816177321847,-0.1370171807042115,0.9326865479662885,-0.02721120500161506,-0.009097082404822819,-0.03809677702934329,-0.01892511842270073,0.0365637213137729,0.137160605938819,-0.14865216215389523,0.8947032102066106,0.9196511763407283,0.7231623780057551,-0.11369339386177471,0.8898576788466029,0.8755547449720161,0.09404214116193245,0.9071408488071275,0.3601236313499029,0.07147424968188994,0.9091952870727552,-0.08662607488786496,0.13055939194117133,0.8209904036612972,0.11859664214800526,0.022078628041691778,0.9063426186107707,0.9510586056550021,0.930135791789675,0.7863448780983547,0.928733006595175,0.9727624727663325,0.8455356576511665,0.9390421388549842,0.9830204756608812,0.0886049023727335,0.08640174421660987,0.9213514833458046,-0.16314934001958364,0.9111737115011778,0.8873585960255829,0.08183614602923696,0.07118812930263514,0.6588560973661929,0.01702500835422451,0.654044319460052,0.07674684432732018,0.4080128852233498,0.24504529368348682,0.6170087148485873,-0.05357841928892123,0.08640174421660987,0.12092610177714203,0.7231623780057551,-0.03235312713993339,0.05351596510326181,0.1631493400275871,0.4080128852233498,0.128354210632754,0.8826408461391794,0.049473103929496706,0.02374498985632424,0.19561442184364392,0.0011791665234975135,0.020648098331035283,-0.025506797841295184,-0.024664806029347716,0.8752930074528231
demand_lag_3,0.8913450224965752,0.7340864795714123,0.717099722450269,0.8931367711311735,0.8932055482061787,0.7324033952831394,0.008762649106923042,0.8888327876893207,0.7182470693684485,0.47365148825084463,0.23392947958910218,0.7229866072271235,0.8353559967583694,0.029550141851230134,0.8353048297588067,-0.11847326990852981,0.923571862893237,-0.15063865275986965,-0.06185318911412694,0.013963282740827608,-0.06394854147355118,0.9122335051861489,0.23048691301411128,0.3904820559641965,0.8590473335808398,1.0,-0.07207845388353971,0.9381130639620633,0.8932055482061788,0.00876264910692318,-0.16238989025627426,0.011297594722458983,-0.02396877267407981,-0.11129450287888094,0.8291864560440825,-0.14935950650125343,-0.0829094869871422,-0.060056558350163956,-0.025797690932345595,0.014546900547433857,-0.012007736273105214,-0.13122207991989732,0.9709546276662945,0.9448749974905036,0.6998290423249592,-0.10275088538928842,0.9730944450843813,0.9639162811317828,-0.033611830609461345,0.9310651648129592,0.3077367207657585,-0.05712344543114938,0.9696050643846064,-0.1908258410533914,0.039285615459336856,0.8439216586552442,0.05610883467411138,-0.08137009609221166,0.9569138362128662,0.9154794275159353,0.8736292257621837,0.8964365093524183,0.9453997386058457,0.9102904080404596,0.9364329515854207,0.9072612753602225,0.8816013526359799,-0.056423180979117096,-0.042752707011041766,0.9598185188233708,-0.10024387846776005,0.9743078407993409,0.9547648381040944,-0.06333403440313413,-0.06216525702416263,0.7907879721255956,0.0020435076344478167,0.7306819737692557,-0.06444573145767356,0.3729716145911172,0.20902621396093723,0.7565753634332705,-0.04369872272207761,-0.042752707011041766,0.11953912784432594,0.6998290423249592,-0.043918014931118236,-0.08644129032921857,0.1002438784744207,0.3729716145911172,0.12812956326256816,0.9549146735061059,0.003531388427627874,0.010458580593330331,0.2574320670671629,0.011179432993174716,0.019179288683735366,-0.03433002018218108,-0.007635612543893362,0.86951286938208
avg_freight,-0.02537939895252973,-0.1241411884274597,-0.12651866787965185,-0.10039476543090381,-0.10618705722025701,-0.1273966470339429,-0.07332306432579148,-0.10146081564372317,-0.06907636685049898,-0.016811299697267804,0.002710897565847673,-0.122874979363499,-0.07913128672065461,-0.03338980975095702,-0.08134927643766168,0.2741124875361035,-0.0907748141615283,0.2263043160824021,0.10155163100161131,0.006955480910206718,-0.0032530594557107777,-0.09059742803055452,0.021468067884852806,0.2454818337365275,-0.0242649673121973,-0.07207845388353971,1.0,-0.0816086785622612,-0.10618705722025701,-0.07332306432579161,0.2759979269560017,0.06342353684461102,-0.045430383381533206,0.004748050830836849,-0.022997577708153527,0.3034848904590506,-0.010111239759206123,-0.07859664070833593,0.21200105902559954,0.04147033112128838,0.32301062118813334,0.033564001901490156,-0.08266048261100417,-0.08793366270023054,-0.06998336561922705,0.002291264611397318,-0.07719186727176325,-0.07064792472465416,0.3288397881344345,-0.010892319231812511,0.024018004978411337,0.35088170166451044,-0.08179060392706468,0.31115467679897174,0.3485002402493602,-0.011263323821377184,0.29344408324029486,0.4377513081989521,-0.08457346964158384,-0.013381635579443493,-0.02038298043821453,-0.05832745836101789,-0.0887794111868082,-0.019593724428925874,-0.07075069554631874,0.00045397475049880503,-0.02302999751431883,0.35592880442060326,0.4638146361915462,-0.08601524691541035,-0.032773330179857556,-0.08422161238730465,-0.08020428479905953,0.3570710334250336,0.36139815316303503,-0.032305958007950046,-0.04937403591225989,-0.002872553239233477,0.3641107122550962,0.04033647744990147,0.08098465890531842,-0.014299708050561391,0.0041046382149718735,0.4638146361915462,-0.030633246864885236,-0.06998336561922705,-0.024265155922937844,0.43558680466959404,0.03277333033024225,0.04033647744990147,-0.029467753731896997,-0.07662947478085433,-0.012216318937145627,0.04569742286006975,0.07859043466563145,-1.2183978599406162e-05,0.013612465813824162,-0.08035825268997182,0.0004933165471591269,-0.10571996263412589
demand_lag_2,0.9222394842415869,0.766377909498068,0.7505410326488994,0.9255507004472562,0.9259566594060613,0.7638273483389552,0.2054624990844174,0.9173667432498089,0.7620748477323598,0.510504944945043,0.2440163144224329,0.7545776133757001,0.8534165294753042,0.19042432444218815,0.8658006152398283,-0.12320618388434369,0.940259425945271,-0.15363483148398188,-0.0632988031664931,0.02771643094447801,-0.0634285506310683,0.9350693919272506,0.24164085350319975,0.39389244820738734,0.8778954225303692,0.9381130639620633,-0.0816086785622612,1.0,0.9259566594060613,0.20546249908441724,-0.16449172686645777,0.0088293221092721,-0.02527041307435067,-0.12198655708916277,0.8633315082376798,-0.15121602255280875,-0.05387513963380914,-0.04890097916900164,-0.02837404001866326,-0.0034541104104091934,-0.008518304837190273,-0.1429578294016398,0.969826072667222,0.9843550222808901,0.7309587001025544,-0.1005840146360815,0.9697466114626206,0.9592342644021296,-0.03453369300170954,0.8812706550069193,0.3251836869280791,-0.05871396331326336,0.9773333436090256,-0.19673759455652653,0.03993768412407723,0.8309453512125167,0.049538506238713455,-0.08299530862596206,0.9720938084643189,0.9174679719699961,0.9318898494843935,0.8766808928913508,0.9664337769645608,0.9208768508107834,0.9248559615311541,0.9072388869578621,0.9204921717282077,-0.05588666940661371,-0.042063973274974166,0.9758434450645391,-0.1063351445039301,0.9812038466577107,0.9628101079674326,-0.06298027981318499,-0.06416590407964096,0.757599014361824,0.011114059734794037,0.6962299181890376,-0.06491979485464607,0.38966574843460056,0.19993126821558935,0.7240602019097381,-0.04798641633091614,-0.042063973274974166,0.11530694033392533,0.7309587001025544,-0.04075540930558499,-0.08888890689079573,0.10633514451007103,0.38966574843460056,0.12357438240151229,0.9615947845137444,0.014493630005441318,-0.004312275699145596,0.24365734223072374,-0.002730017083741364,0.03332199626359479,-0.023483246969712702,-0.031848638222452715,0.8955795482020017
unique_customers,0.9768922679035935,0.8258340362469622,0.8171458111800484,0.995800990321488,1.0,0.8207962286799318,0.44120962501492106,0.9694050646173703,0.7381763046117181,0.6019818489021856,0.28774543001542424,0.8117803688042895,0.8850198096405498,0.38726575911696737,0.8375813932947219,-0.13655657270239333,0.9443490189814147,-0.15520080117540608,-0.07121085834432989,0.003866377229111228,-0.05501548741250983,0.9217682818589066,0.25928822585750966,0.4221732292995166,0.8989040348480315,0.8932055482061788,-0.10618705722025701,0.9259566594060613,1.0,0.4412096250149217,-0.16917131255530826,-0.016807590092618934,-0.0256124805295899,-0.144739813985005,0.9437176794782541,-0.15302122826302322,0.01475620402528576,-0.0016329518107082472,-0.03373926458823358,0.01129852959404965,-0.010589175713692446,-0.16411947763010906,0.9285594949872352,0.9496248379037978,0.7682090692598468,-0.06343957816352694,0.9271258134566467,0.9131755003868295,-0.030030879672838108,0.8578837577837153,0.3734274765181143,-0.057247310594072585,0.9419303330074196,-0.20786436309919037,0.04980219905188726,0.7991971655908933,0.03791073017526695,-0.0873710698101244,0.9342394580010306,0.8969998502045265,0.8848563909958668,0.8270433419628297,0.9502849634739271,0.9051306760585647,0.8825033146944854,0.8833256603262093,0.9079758418547337,-0.050817744656617946,-0.04247171114923202,0.9487917650005749,-0.1253691913924151,0.9431660461162906,0.9199264845960814,-0.05917590367553044,-0.06052534691142091,0.6723927721169051,0.01917125531946725,0.6136266875840534,-0.06099183307442151,0.429623543368009,0.17471797785358606,0.6258262861863989,-0.05601357442501433,-0.04247171114923202,0.18852231508663153,0.7682090692598468,-0.00032367502040108674,-0.09092841745586368,0.1253691913960703,0.429623543368009,0.19502321913088863,0.9130300231158572,0.00373507331146829,0.005956408226782134,0.1739694500469318,0.06669892776703437,0.02113049318065868,0.0032369466905798456,-0.01781856536259738,0.943148539628126
demand_trend_3m,0.4193442847945159,0.34693490640559316,0.35308107191772675,0.4498146816615304,0.4412096250149217,0.3396822307953257,1.0000000000000009,0.3905624510012392,0.23607342593349576,0.38139299941118704,0.20186691400647086,0.33874384569768323,0.28703763028440504,0.8184858592957941,0.2191922172987885,-0.059429451807432206,0.26867479899933033,-0.03705554404575355,-0.032331925341008795,0.010953982718678429,-0.012082744423620857,0.24785907220512507,0.14508074338361035,0.12298190875128102,0.27005413273545437,0.00876264910692318,-0.07332306432579161,0.20546249908441724,0.4412096250149217,1.0,-0.04069493441120957,-0.019191159297351316,-0.010128389229185705,-0.12296889444565204,0.4292366905468076,-0.03035990449003014,0.21625871410021574,0.08806380335026708,-0.02620205020959399,0.0316064833970216,0.020252775610689618,-0.07175855486954973,0.13790161566564124,0.24112594844223192,0.3174488098491683,0.022568619087826366,0.1339548300125175,0.12396122898141969,0.0019055212582504979,0.04194343700133208,0.22650405900353573,-0.019893891543110474,0.17450864853285264,-0.07655922234254119,0.008624785761697288,0.08445195907330723,-0.016064527587558757,-0.03509780170807545,0.18674160204020834,0.15427058602178512,0.21601623129338468,0.06686013342760751,0.23984214862144726,0.18378662130148507,0.103248676724732,0.14209379097389113,0.24769893129282447,-0.006540629354005917,-0.007224407781956183,0.20840282447330088,-0.05628013502032096,0.16783489607490606,0.16085602233355423,-0.010466358134892351,-0.01629638595484837,-0.08238897019775475,0.011692176730281183,-0.10789160624575005,-0.012685424157394234,0.18265145266588273,-0.03624999975681978,-0.10911692499769794,-0.03526996587215996,-0.007224407781956183,0.21842406415301974,0.3174488098491683,0.08093808319862072,-0.03443989409119042,0.05628013501803179,0.18265145266588273,0.21566229743033782,0.1460829315335946,0.015283542915388847,0.02516336114302326,-0.10895640228188427,0.14145123264444426,0.01979410165593322,0.03750912578717635,-0.014445899403444352,0.364606673446726
price_std_6,-0.15457128476085777,-0.18167396680623654,-0.17059209508056,-0.16817238432998,-0.16917131255530826,-0.1808558184153646,-0.04069493441120957,-0.17427825349266823,-0.12656650356182705,0.05478337931920392,0.022516826203960807,-0.1782739258452983,-0.17387860917924441,-0.019638457774064148,-0.14519431091181464,0.3045739781751099,-0.16520042830032458,0.8498941874109941,0.038541943651775074,-0.021778909296834202,0.01009639727960439,-0.16001956336066062,0.017414217786312358,0.16542854431645954,-0.04583184553753835,-0.16238989025627426,0.2759979269560017,-0.16449172686645777,-0.16917131255530826,-0.04069493441120957,1.0,0.12102623189068068,0.05880500993784886,-0.05226538487581917,-0.05542328733869722,0.9136111286336934,0.1097307693244832,-0.019156267607072664,0.0008035632492384666,0.09235654097321937,0.7061605010085223,0.33974222200087056,-0.16811432792760947,-0.16804464595186513,-0.12134152864258055,0.08061114520596292,-0.1690902830030678,-0.16630590017868702,0.7747779788818843,-0.05932576840340997,0.12049360526067175,0.6602438461545175,-0.16941516123349162,0.6996643026589436,0.2660603528006999,-0.09978366948461934,0.4351019249501808,0.4514103962507569,-0.16628366256868335,-0.05991034428045713,-0.05341621279960815,-0.15456392348616263,-0.16775095966066686,-0.05494523096525699,-0.16284796417669015,-0.042776711543109164,-0.051256092033473206,0.7379128197613132,0.53691224694322,-0.1689379423003194,-0.08510500017026647,-0.1689550613803452,-0.166276311136075,0.7738863316165552,0.7273986939901195,-0.12912016267765689,-0.09361205485141141,-0.1187647839756494,0.7512529674464173,-0.002008307183226746,-0.047920461013202006,-0.12013453779509006,0.007845613435141043,0.53691224694322,-0.03629175053576553,-0.12134152864258055,0.02422272062402341,0.6584918093688923,0.08510500021190663,-0.002008307183226746,-0.03873360858750284,-0.16590746602932388,0.020613031873571577,0.08593815366563727,0.011944323012587861,0.03677345149568408,-0.000584154976200834,-0.09106122104247935,0.05067026313784501,-0.17172750949122434
demand_volatility_6m,-0.015483505414755811,-0.1317726107822419,-0.11463399626882807,-0.01647811324363836,-0.016807590092618934,-0.13471256283206276,-0.01919115929735142,-0.03149909402248168,0.06636861515895043,0.08180044063419507,0.33088924321548085,-0.11428829529358973,-0.03789189068134933,-0.0653167168226612,0.0835839299624881,-0.07115846079023333,0.011338330553880933,0.028811874096551685,-0.032331179784742994,0.018581252639712463,-0.05410236856674583,0.03250297364231436,0.13119061402187068,-0.016612796309890116,-0.002619076797188709,0.011297594722458983,0.06342353684461102,0.0088293221092721,-0.016807590092618934,-0.019191159297351316,0.12102623189068068,1.0,-0.04315920558969759,-0.03688722656905977,-0.03259954862943123,0.17457254060974683,-0.045142970097832504,0.009419957740109865,-0.07022232543406183,0.13046333221845838,0.17341136338423044,0.6594149223366113,-0.005391821332093837,0.009122160944971425,0.01159197248235897,-0.09126836105062827,-0.012769673876066196,-0.020747923462834005,0.1155120109678894,0.024028966267701634,0.17639220290143295,0.03224869229621988,-0.0032050072541823967,0.06591877682244007,0.025066402872873834,-0.010437963544963787,0.36719204373679243,-0.03321789619496469,0.02214101988357106,-0.010116692683639036,0.006042912806433002,-0.023724048201137656,0.009172762025321362,0.005321816200510098,-0.05400617578845607,-0.017376656187979237,0.00015433091605189593,0.05694319126874061,0.011065793812370871,0.0049075852235818404,0.004685518734143491,0.007821381479379356,0.02833957581672477,0.055857072811207706,0.04530768069630317,-0.058057030295550704,-0.10473658076444212,-0.030553415048779335,0.04968746549200818,0.18509273631361364,0.17336739298691636,-0.03244037662651809,-0.07035090171754686,0.011065793812370871,0.049353783024952996,0.01159197248235897,0.05843145908138642,0.019246357146547512,-0.004685518685026513,0.18509273631361364,0.05463062821962521,0.02437412826445655,0.11621637442019918,0.10354304531168151,0.37894999143048363,0.04398897003019121,-0.061639833581350244,-0.09251140034775444,0.02801618484074911,-0.028876457239844847
price_to_freight_ratio,-0.027755918059986392,-0.0244268876274758,-0.02305764142137861,-0.026435822162714766,-0.0256124805295899,-0.022867737794461718,-0.01012838922918572,-0.02772756816984381,-0.023571673630094676,-0.02491003718652751,-0.03546890935385172,-0.025251600441792216,-0.029784426849750863,0.008337378691838246,-0.027676190147943258,0.13186965188099312,-0.02586844684025576,0.04571708868705502,0.021775228021488843,0.0056696128334514555,0.0062138131505782915,-0.02755505380966067,-0.0694233725258374,0.0481968273787234,-0.010024816177321847,-0.02396877267407981,-0.045430383381533206,-0.02527041307435067,-0.0256124805295899,-0.010128389229185705,0.05880500993784886,-0.04315920558969759,1.0,-0.005790838044149945,-0.005691898157589599,0.05522846988401525,-0.006033955888997719,0.04618540869843361,0.08733344278458627,0.04058694113473276,0.042149518875911354,-0.025999932631175296,-0.024463192380832884,-0.02600974117950404,-0.01533236188248828,-0.005088172577309678,-0.02553274015003847,-0.025948275709461358,0.05210741747594246,-0.01332249917024521,-0.044116965883580966,0.07613453413629741,-0.02604177905258941,0.09935144715381795,0.05493956384200147,-0.013269991954858288,0.001287090525378658,0.14512722861892016,-0.02610020924890109,-0.012287679679043617,-0.011494096745668998,-0.02215081736213082,-0.02603369062611338,-0.011697785367272113,-0.02187545965417332,-0.011706242282874054,-0.0108336350828502,0.06720949142466882,0.11397720281974283,-0.026041742240040324,-0.1030510679810763,-0.02574083445508908,-0.02664363548378517,0.06931648839085089,0.07529703902778859,-0.01808661030550409,-0.023236873928418562,-0.013359290054075379,0.0726563088869967,-0.07790517533553168,-0.008978158818770036,-0.01773428287527989,-0.005678465390307827,0.11397720281974283,-0.00878621316974972,-0.01533236188248828,0.048087273565123184,0.10146455941151646,0.10305106796955227,-0.07790517533553168,-0.009501827142527184,-0.026831413850520167,-0.025722406572251697,0.04202348543498807,-0.028442907809836836,0.11778821830178582,-0.006211777530897974,0.0021594572794798976,-0.012634866219247325,-0.026294804478743394
product_diversity_index,-0.15321405786026357,-0.05096464452332596,-0.06140727332012867,-0.15192552054894795,-0.144739813985005,-0.040470468432156716,-0.12296889444565179,-0.05040146859512602,-0.13624296087102136,-0.269544705845478,-0.23623238173365277,-0.06532675948781286,-0.027965395302692268,-0.09623736754222874,-0.1376522461845479,-0.12260558549809207,-0.12441065618615771,-0.023320413500958887,0.031237045646871724,-0.03554319387151695,0.028295913841223135,-0.13044500290270472,-0.21581458749836785,0.01883686617437411,-0.1370171807042115,-0.11129450287888094,0.004748050830836849,-0.12198655708916277,-0.144739813985005,-0.12296889444565204,-0.05226538487581917,-0.03688722656905977,-0.005790838044149945,1.0,-0.1612009755696389,-0.07464352254553885,-0.03899749792684639,-0.0050668280904556315,0.14121596366954406,0.07516084687124303,-0.06788587269820821,0.06915733122484093,-0.1101859608822742,-0.12521522301585414,-0.13222181181693773,-0.020170142781924603,-0.11321222301264565,-0.1050107577012088,-0.07395284893508239,-0.1308980347863038,-0.6355340926921763,-0.0587982658926731,-0.1179514881369579,-0.10022582253958669,0.1785062251505184,-0.11795416847710763,-0.044756312255099004,-0.006209991002887063,-0.12959575951729407,-0.13721452193088304,-0.137899165792774,-0.09286484889298471,-0.12448388046216474,-0.13887223816851463,-0.0956860208384096,-0.13850490305425905,-0.13999194326020717,-0.11317125921568978,-0.05673436237879546,-0.1224870961928939,-0.09908771705471624,-0.12212065416875159,-0.12731603173164588,-0.09559148080645523,-0.0701242760393199,-0.0589207116181465,-0.08862743608811648,-0.08115763290200644,-0.07521010877117223,0.09865989954160569,0.00020398180514444024,-0.05795760941412136,0.04955377552939348,-0.05673436237879546,-0.0392372949883579,-0.13222181181693773,0.04477294474813788,-0.11227098519327389,0.09908771706137771,0.09865989954160569,-0.03935888681420433,-0.12445286470398506,-0.009599127525298002,0.08231865520430458,-0.10719728971659571,0.0014544278185937198,-0.032705272822882436,-0.07905905218824526,0.028742124992712757,-0.11432231178573564
total_sales,0.9302682175931223,0.7728207747487528,0.7765733914480741,0.9333878080425073,0.9437176794782541,0.7704763640001326,0.4292366905468073,0.8987409913463307,0.67381491452388,0.6316947490186055,0.28604547593483365,0.7635512687532223,0.8287877766850559,0.4715829939676796,0.7625220970979032,-0.0819459750981376,0.8801926479073382,-0.045961272792861683,-0.05894837369399486,-0.00504972166476178,-0.05011910920422622,0.8546148841125083,0.26364178689817214,0.5356373074471864,0.9326865479662885,0.8291864560440825,-0.022997577708153527,0.8633315082376798,0.9437176794782541,0.4292366905468076,-0.05542328733869722,-0.03259954862943123,-0.005691898157589599,-0.1612009755696389,1.0,-0.03360449181657662,0.028975035011021034,-0.012845357216059103,0.02072725126498306,0.012737582644773447,0.1175012067317081,-0.16316889119387165,0.8670376000124008,0.8852365031565791,0.7278271171499521,-0.04418912389122255,0.8635430929742619,0.8488146238686411,0.11137451084165603,0.8708348113868848,0.39790366172881686,0.0655632301885716,0.877057030300518,-0.08892146987286967,0.1724071062588416,0.8131957804289218,0.09765316483539133,0.04413267782407202,0.8669892598426904,0.9199401788632333,0.9095913571551973,0.773402814240365,0.88554897290232,0.9302173159595869,0.8270586933844799,0.9070933118556574,0.9379282512356081,0.09458335565903825,0.12142392269840797,0.8838812358349326,-0.18418819512110168,0.878087694355518,0.8506714954135848,0.08592211447138332,0.07781732780494176,0.6248423479121881,0.017901580556527873,0.6166918046593147,0.0829842628080673,0.4272866184975111,0.2151641278608755,0.5800705292984503,-0.05239259703612764,0.12142392269840797,0.15467300278251664,0.7278271171499521,-0.011197084302864068,0.055243183505827353,0.18418819512869308,0.4272866184975111,0.16092361386716977,0.8438838514286423,0.005544177667073182,0.007596266596111721,0.17203677272710197,0.06266211770675474,0.02941752745424818,-0.004002977315208922,-0.021352453552734192,0.8862686739560806
price_std_12,-0.14185741055399206,-0.17775602423485734,-0.1613365695851144,-0.15314665544011072,-0.15302122826302322,-0.17719431969225058,-0.030359904490030298,-0.16175297899482113,-0.1159603521302322,0.07597656448141017,0.056906805149218614,-0.1713948616326539,-0.16763794038510896,-0.009769725781431106,-0.13318037027711013,0.3120148927539256,-0.15146314297015764,0.7666723907929051,0.029608168987974685,-0.012136651395890976,0.002046947596591434,-0.1440326202582844,0.03513688900244415,0.22413193139482937,-0.02721120500161506,-0.14935950650125343,0.3034848904590506,-0.15121602255280875,-0.15302122826302322,-0.03035990449003014,0.9136111286336934,0.17457254060974683,0.05522846988401525,-0.07464352254553885,-0.03360449181657662,1.0,0.08558336128271962,-0.01669297120604536,-0.03678505897425103,0.08136971919270208,0.7087630629544176,0.33212982910385946,-0.1543293191990747,-0.15436586793572898,-0.10487327187693944,0.0618453333062711,-0.15714575631506153,-0.15898748292435913,0.7473159748680683,-0.03683405339283247,0.1473280235559877,0.6447653081190008,-0.15737200893309608,0.78807852981779,0.3323968635056169,-0.04687411086688428,0.5212254343613599,0.4733879300333667,-0.15237237935947837,-0.030535892759598875,-0.032540861991947695,-0.14425842735901695,-0.1540758389975526,-0.03402121162148041,-0.1519509715724093,-0.011637029799344134,-0.03122039885258024,0.7901313661369942,0.5800533881700001,-0.15567065675228023,-0.08701941865064626,-0.15545406224241273,-0.15224906314407527,0.7637552927438425,0.7039728502176814,-0.1343333200665571,-0.06930234007053064,-0.10543742151524386,0.7295517956685837,0.024374582896032018,0.07753962655922449,-0.12252104686906214,-0.01263389324566385,0.5800533881700001,-0.015532591714513246,-0.10487327187693944,0.017329093179386586,0.7368216945136417,0.08701941869650116,0.024374582896032018,-0.016917344975698054,-0.15178874830140496,0.02099304131207495,0.07499869730150104,0.08084038038003728,0.03874514722500411,0.000852309245149523,-0.07770034748230051,0.03429395860894613,-0.15614275001855032
demand_growth_3m,0.01582022464348699,0.0784538096482675,0.07673355897937184,0.018536579461113315,0.01475620402528576,0.07830433986585039,0.216258714100216,0.02280127803764531,0.052507013858689035,0.1265807954215117,0.060983655375736544,0.07617900849871245,0.01770760801586043,0.219704613189998,0.022793202669447704,0.004130058308048514,-0.02303618857126516,0.1437195709119016,-0.00840219370781926,-0.06597087201011466,0.00989949454856578,0.0003101529528199715,0.0930198174792707,0.025994905665708546,-0.009097082404822819,-0.0829094869871422,-0.010111239759206123,-0.05387513963380914,0.01475620402528576,0.21625871410021574,0.1097307693244832,-0.045142970097832504,-0.006033955888997719,-0.03899749792684639,0.028975035011021034,0.08558336128271962,1.0,0.051685634064249336,-0.007120190175375581,-0.05800467486249975,0.1345641437940007,-0.04866529698206008,-0.07842893443791221,-0.039007533003144836,-0.04339019227683345,0.05405661409010101,-0.05322751746277177,-0.04628554631905604,0.11623182060539285,-0.0827002479497734,0.1256711801796098,0.0424938025674603,-0.04559055254945322,0.029869080557922957,0.016335635417756816,-0.07464612121585691,-0.052410035296918366,0.036395784277096534,-0.03422944178030209,-0.04839872832566547,-0.05179975955983619,-0.07357841097082202,-0.03390323951046537,-0.04882691162534505,-0.07210059971487708,-0.04121655482673202,-0.030928286160033472,0.07936915395707059,0.06947068764688007,-0.04086679560600804,-0.032077257399598436,-0.05428641813397786,-0.03870138656485923,0.08558479280694796,0.07601822142932463,-0.05766565815903575,0.08464321583519993,-0.06154028585213778,0.08862336352090731,0.1112058585182909,-0.059722791951508654,-0.05972423554742701,-0.022164672489988636,0.06947068764688007,-0.010154129431376875,-0.04339019227683345,0.023101548106394393,0.04508091913178199,0.03207725740298542,0.1112058585182909,-0.01242126810286382,-0.04018307202732288,0.03601274901830476,-0.07313547352049983,-0.07036992679294221,0.02312035123713892,-0.025533769336213492,0.0925145823771412,-0.03143560145889267,0.019494744091282462
